x_m,y_m,elevation_m,x_ft,y_ft,elevation_ft,acquisition_date_start,acquisition_date_end,acquisition_date_mid,decimal_year,survey_title,inport_id,source_file
191783.2868,560106.477,2.8255,629209.0,1837616.0,9.27,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191785.1156,560106.477,2.5463,629215.0,1837616.0,8.354,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191786.9444,560106.477,2.4135,629221.0,1837616.0,7.9184,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191788.7732,560106.477,2.2854,629227.0,1837616.0,7.4981,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191790.602,560106.477,2.0722,629233.0,1837616.0,6.7987,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191792.4308,560106.477,1.8,629239.0,1837616.0,5.9055,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191794.2596,560106.477,1.55,629245.0,1837616.0,5.0852,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191796.0884,560106.477,1.2768,629251.0,1837616.0,4.1889,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191797.9172,560106.477,0.9634,629257.0,1837616.0,3.1609,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191799.746,560106.477,0.722,629263.0,1837616.0,2.3689,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191763.1699,560104.6482,4.8042,629143.0,1837610.0,15.7619,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191764.9987,560104.6482,4.5493,629149.0,1837610.0,14.9255,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191766.8275,560104.6482,4.4073,629155.0,1837610.0,14.4596,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191768.6563,560104.6482,4.2002,629161.0,1837610.0,13.78,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191770.4851,560104.6482,3.7692,629167.0,1837610.0,12.366,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191772.3139,560104.6482,3.3038,629173.0,1837610.0,10.8391,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191774.1427,560104.6482,3.0724,629179.0,1837610.0,10.08,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191775.9716,560104.6482,2.9722,629185.0,1837610.0,9.7513,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
191777.8004,560104.6482,2.9269,629191.0,1837610.0,9.6028,2005-12-11,2006-02-05,2006-01-08,2006.019178,"2006 US Army Corps of Engineers (USACE) East Coast Topo/Bathy Mapping Project for Florida, Georgia and South Carolina",50057,2006_Topobathy_J1316973tR0_C0_clipped.tif
